"","date(LT)","Latitude","Longitude","AE51_BC (ug/m3)","AE51_BC_NR (ug/m3)","AE51_BC_NR_LC (ug/m3)","DT8530_PM2.5 (ug/m3)","DT8530_PM2.5_RHC (ug/m3)","DT8530_PM2.5_RHC_Ref (ug/m3)","DT8530_PM2.5_Ref (ug/m3)","RH(%)","CPC3007_Particle Concentration (#/cm3)","LI-COR_CO2 (ppm)"
"1405",2019-09-25 10:22:48,13.0589233339,77.6486854814,29.899,29.899,47.1230470128119,248,177.969977181532,177.969977181532,248,0.694,43109,462
"1406",2019-09-25 10:22:49,13.0590410996,77.6486842241,25.178,25.178,39.6846524637099,275,197.345740826296,197.345740826296,275,0.694,40133.5,461
"1407",2019-09-25 10:22:50,13.0591597874,77.6486841403,22.63,22.63,35.6706116712563,265,190.169532068976,190.169532068976,265,0.694,36261.5,463
"1408",2019-09-25 10:22:51,13.0592783913,77.6486864034,17.004,17.004,26.8036973928932,251,180.122839808728,180.122839808728,251,0.694,36536.5,459
"1409",2019-09-25 10:22:52,13.0593962409,77.6486883312,23.199,23.199,36.5707614794252,279,200.216224329224,200.216224329224,279,0.694,37339.5,458
"1410",2019-09-25 10:22:53,13.0595128331,77.64868984,32.915,32.915,51.8912116566823,297,213.502832432508,213.502832432508,297,0.693,38065.5,461
"1411",2019-09-25 10:22:54,13.0596248154,77.6486929413,28.517,28.517,44.9605855026238,287,206.314184875858,206.314184875858,287,0.693,42674.5,461
"1412",2019-09-25 10:22:55,13.0597319361,77.6486989763,21.098,21.098,33.2652305828169,291,209.189643898518,209.189643898518,291,0.693,55209,463
"1413",2019-09-25 10:22:56,13.0598349497,77.64871113,26.181,26.181,41.282277664683,304,218.534885722163,218.534885722163,304,0.693,78952.5,461
"1414",2019-09-25 10:22:57,13.0599338561,77.648722278,28.079,28.079,44.2779215073135,287,206.669846346641,206.669846346641,287,0.692,115082,458
"1415",2019-09-25 10:22:58,13.0600289907,77.6487325877,21.094,21.094,33.2648567497478,260,187.227038502184,187.227038502184,260,0.692,127616.5,457
"1416",2019-09-25 10:22:59,13.060115492,77.6487439871,22.095,22.095,34.8453931814465,262,188.667246490662,188.667246490662,262,0.692,133138.5,455
"1417",2019-09-25 10:23:00,13.0601921026,77.6487529557,24.251,24.251,38.2477297603794,273,196.925440083666,196.925440083666,273,0.691,130894.5,458
"1418",2019-09-25 10:23:01,13.0602654442,77.6487616729,27.468,27.468,43.3242663456621,280,201.974810342222,201.974810342222,280,0.691,124795,458
"1419",2019-09-25 10:23:02,13.0603378639,77.6487715635,24.946,24.946,39.3486414809013,287,207.024180600777,207.024180600777,287,0.691,118305,463
"1420",2019-09-25 10:23:03,13.0604070984,77.6487828791,19.397,19.397,30.5971513717799,278,200.532133125491,200.532133125491,278,0.691,111556.5,467
"1421",2019-09-25 10:23:04,13.0604737345,77.6487906743,22.852,22.852,36.0491717145664,261,188.269376783285,188.269376783285,261,0.691,105941,468
"1422",2019-09-25 10:23:05,13.0605356768,77.6487990562,23.745,23.745,37.4600104942057,255,183.941345133095,183.941345133095,255,0.691,91729,471
"1423",2019-09-25 10:23:06,13.0605926737,77.6488045882,22.789,22.789,35.9538692267465,247,178.170636266174,178.170636266174,247,0.691,82791.5,475
"1424",2019-09-25 10:23:07,13.0606479105,77.648807941,28.053,28.053,44.2616748392925,242,174.563943224349,174.563943224349,242,0.691,75306,480
"1425",2019-09-25 10:23:08,13.0607025605,77.6488131378,23.003,23.003,36.2956129490275,248,179.197016490881,179.197016490881,248,0.69,69773,493
"1426",2019-09-25 10:23:09,13.0607561208,77.6488195919,32.846,32.846,51.8307329299503,262,189.312977099237,189.312977099237,262,0.69,69129.5,489
"1427",2019-09-25 10:23:10,13.0608061608,77.6488254592,38.543,38.543,60.8259782738728,255,184.254996795059,184.254996795059,255,0.69,67562,488
"1428",2019-09-25 10:23:11,13.0608515069,77.6488308236,33.146,33.146,52.3130351536379,233,168.358487267642,168.358487267642,233,0.69,67837,486
"1429",2019-09-25 10:23:12,13.0608934164,77.6488370262,38.399,38.399,60.6090435869834,227,164.023075578346,164.023075578346,227,0.69,70290,486
"1430",2019-09-25 10:23:13,13.0609393492,77.6488401275,41.287,41.287,65.1738065911193,250,180.642153720646,180.642153720646,250,0.69,74332.5,486
"1431",2019-09-25 10:23:14,13.060989473,77.6488438156,39.495,39.495,62.3505948222319,258,186.422702639706,186.422702639706,258,0.69,74596.5,483
"1432",2019-09-25 10:23:15,13.0610431172,77.648848258,22.945,22.945,36.2252328816455,266,192.203251558767,192.203251558767,266,0.69,74459,484
"1433",2019-09-25 10:23:16,13.0610986892,77.6488507725,26.777,26.777,42.2778801910014,251,181.364722335528,181.364722335528,251,0.69,73304,484
"1434",2019-09-25 10:23:17,13.0611526687,77.6488561369,26.457,26.457,41.7753447930546,239,172.693898956937,172.693898956937,239,0.69,70609,496
"1435",2019-09-25 10:23:18,13.0612041336,77.6488597412,28.979,28.979,45.7605252508865,247,178.474447875998,178.474447875998,247,0.69,67485,497
"1436",2019-09-25 10:23:19,13.0612530839,77.6488676202,27.861,27.861,43.9979524377944,249,179.919585105763,179.919585105763,249,0.69,62238,494
"1437",2019-09-25 10:23:20,13.0613036267,77.6488775108,27.807,27.807,43.9155232634218,225,162.577938348581,162.577938348581,225,0.69,55550,504
"1438",2019-09-25 10:23:21,13.0613565166,77.6488873176,27.904,27.904,44.0715725439784,221,159.687663889051,159.687663889051,221,0.69,52646,504
"1439",2019-09-25 10:23:22,13.0614121724,77.6488955319,29.1,29.1,45.963887296423,238,171.971330342055,171.971330342055,238,0.69,49703.5,506
"1440",2019-09-25 10:23:23,13.0614709295,77.6489001419,47.247,47.247,74.6358143943686,261,188.590408484354,188.590408484354,261,0.69,46970,509
"1441",2019-09-25 10:23:24,13.0615297705,77.6489026565,39.255,39.255,62.0164262590502,244,176.30674203135,176.30674203135,244,0.69,44319,NA
"1442",2019-09-25 10:23:25,13.0615857616,77.6489064284,33.021,33.021,52.1715394446676,253,182.809859565293,182.809859565293,253,0.69,43186,512
"1443",2019-09-25 10:23:26,13.0616396572,77.6489064284,32.612,32.612,51.5295155385483,247,178.474447875998,178.474447875998,247,0.69,41640.5,509
"1444",2019-09-25 10:23:27,13.0616902001,77.6489077695,28.208,28.208,44.5737400883028,238,171.971330342055,171.971330342055,238,0.69,42625,507
"1445",2019-09-25 10:23:28,13.0617368035,77.6489094459,36.323,36.323,57.402023931471,241,174.139036186702,174.139036186702,241,0.69,43598.5,503
"1446",2019-09-25 10:23:29,13.061783826,77.6489110384,31.866,31.866,50.3622031364787,247,178.474447875998,178.474447875998,247,0.69,45512.5,506
"1447",2019-09-25 10:23:30,13.0618331954,77.6489154808,28.444,28.444,44.9568623082124,250,180.642153720646,180.642153720646,250,0.69,46640,506
"1448",2019-09-25 10:23:31,13.0618838221,77.6489298139,20.893,20.893,33.0238149746818,255,184.254996795059,184.254996795059,255,0.69,44572,508
"1449",2019-09-25 10:23:32,13.0619361252,77.6489438117,22.772,22.772,35.9958345920791,255,184.254996795059,184.254996795059,255,0.69,42344.5,513
"1450",2019-09-25 10:23:33,13.0619870033,77.6489608269,21.445,21.445,33.8998859985802,238,171.971330342055,171.971330342055,238,0.69,45221,493
"1451",2019-09-25 10:23:34,13.0620368756,77.6489864755,18.149,18.149,28.6910209347927,273,197.261231862945,197.261231862945,273,0.69,47223,485
"1452",2019-09-25 10:23:35,13.0620846525,77.6490114536,23.757,23.757,37.5586118675752,401,289.750014567916,289.750014567916,401,0.69,45947,495
"1453",2019-09-25 10:23:36,13.0621289089,77.6490350906,27.925,27.925,44.1508703078941,264,190.758114329002,190.758114329002,264,0.69,45677.5,499
"1454",2019-09-25 10:23:37,13.0621714052,77.6490559615,23.649,23.649,37.3924137881994,237,171.248761727172,171.248761727172,237,0.69,48609,498
"1455",2019-09-25 10:23:38,13.062210381,77.6490794308,34.638,34.638,54.7720147656045,253,182.809859565293,182.809859565293,253,0.69,52805.5,491
"1456",2019-09-25 10:23:39,13.0622486025,77.649102062,23.079,23.079,36.4958941957504,266,192.203251558767,192.203251558767,266,0.69,57860,490
"1457",2019-09-25 10:23:40,13.062285902,77.6491234358,29.976,29.976,47.4058972564839,284,205.209486626653,205.209486626653,284,0.69,59928,489
"1458",2019-09-25 10:23:41,13.0623260513,77.649145145,18.434,18.434,29.1538468288289,296,213.516228076063,213.516228076063,296,0.691,55247.5,491
"1459",2019-09-25 10:23:42,13.0623694696,77.64917247,38.681,38.681,61.1809479795298,287,207.024180600777,207.024180600777,287,0.691,49692.5,494
"1460",2019-09-25 10:23:43,13.0624144804,77.6492031477,36.468,36.468,57.6853644862767,258,186.10536095819,186.10536095819,258,0.691,45133,494
"1461",2019-09-25 10:23:44,13.0624546297,77.6492283773,37.168,37.168,58.7978696869585,234,168.793234357428,168.793234357428,234,0.691,42520.5,497
"1462",2019-09-25 10:23:45,13.0624884926,77.6492444705,35.964,35.964,56.89827383628,225,162.301186882142,162.301186882142,225,0.691,42773.5,500
"1463",2019-09-25 10:23:46,13.0625214335,77.6492578816,36.564,36.564,57.8522143124242,246,177.449297657809,177.449297657809,246,0.691,43296,498
"1464",2019-09-25 10:23:47,13.0625569727,77.649276657,39.36,39.36,62.2821499477569,284,204.860164775682,204.860164775682,284,0.691,47575,496
"1465",2019-09-25 10:23:48,13.0625966191,77.6492990367,50.129,50.129,79.3317076076111,276,199.089455908761,199.089455908761,276,0.691,49819,494
"1466",2019-09-25 10:23:49,13.0626391154,77.6493284572,56.382,56.382,89.2396887589488,305,219.631718242946,219.631718242946,305,0.692,45177,492
"1467",2019-09-25 10:23:50,13.0626838747,77.6493626554,47.013,47.013,74.4185612547297,323,232.593590139251,232.593590139251,323,0.692,49071,499
"1468",2019-09-25 10:23:51,13.0627347529,77.6494004577,38.098,38.098,60.3120623306023,270,194.428078444575,194.428078444575,270,0.692,53520.5,501
"1469",2019-09-25 10:23:52,13.0627937615,77.6494400203,33.489,33.489,53.019955633399,299,215.311094277511,215.311094277511,299,0.692,58784,494
"1470",2019-09-25 10:23:53,13.0628593918,77.6494812593,34.934,34.934,55.312167151245,310,223.232238214142,223.232238214142,310,0.692,63173,482
"1471",2019-09-25 10:23:54,13.0629300512,77.6495263539,29.939,29.939,47.4068728874709,306,220.351822237185,220.351822237185,306,0.692,64685.5,470
"1472",2019-09-25 10:23:55,13.0630069971,77.6495731249,32.076,32.076,50.7944056027718,278,200.188910398489,200.188910398489,278,0.692,67672,468
"1473",2019-09-25 10:23:56,13.0630893074,77.649624506,30.129,30.129,47.714684210717,265,190.82755847338,190.82755847338,265,0.692,74239,464
"1474",2019-09-25 10:23:57,13.063176563,77.6496785693,29.296,29.296,46.3988612125161,268,192.987870456097,192.987870456097,268,0.692,89738,459
"1475",2019-09-25 10:23:58,13.0632705241,77.6497317106,30.434,30.434,48.2043433377028,278,200.188910398489,200.188910398489,278,0.692,87208,458
"1476",2019-09-25 10:23:59,13.0633651558,77.6497901324,30.02,30.02,47.5520757803897,381,274.359621805123,274.359621805123,381,0.692,83897,456
"1477",2019-09-25 10:24:00,13.0634587817,77.6498489734,35.606,35.606,56.4053983640355,405,291.642117666863,291.642117666863,405,0.692,84144.5,449
"1478",2019-09-25 10:24:01,13.0635486357,77.6499090716,28.718,28.718,45.496691185437,392,282.280765741754,282.280765741754,392,0.692,98180.5,450
"1479",2019-09-25 10:24:02,13.0636324547,77.6499692537,34.048,34.048,53.9451494874013,460,331.247837350017,331.247837350017,460,0.692,106722,447
"1480",2019-09-25 10:24:03,13.063706886,77.6500234008,22.281,22.281,35.3034035060029,526,378.774700969802,378.774700969802,526,0.692,110786.5,466
"1481",2019-09-25 10:24:04,13.0637662299,77.6500689145,25.52,25.52,40.4380965958995,631,454.385620364915,454.385620364915,631,0.692,111881,460
"1482",2019-09-25 10:24:05,13.0638140067,77.6501083095,21.306,21.306,33.762380552948,721,519.19497984644,519.19497984644,721,0.692,111265,458
"1483",2019-09-25 10:24:06,13.0638581794,77.6501481235,64.254,64.254,101.835249258945,706,508.393419932853,508.393419932853,706,0.692,111155,464
"1484",2019-09-25 10:24:07,13.0638996698,77.650195146,67.673,67.673,107.270477214706,667,480.309364157525,480.309364157525,667,0.692,108597.5,467
"1485",2019-09-25 10:24:08,13.0639409088,77.650248874,84.18,84.18,133.463227693809,699,503.352691973178,503.352691973178,699,0.692,108036.5,464
"1486",2019-09-25 10:24:09,13.0639823992,77.6503062062,89.027,89.027,141.176482230877,639,460.146452318828,460.146452318828,639,0.692,105594.5,466
"1487",2019-09-25 10:24:10,13.0640191957,77.6503707469,113.795,113.795,180.502555550695,553,398.21750881426,398.21750881426,553,0.692,92889.5,470
"1488",2019-09-25 10:24:11,13.064047778,77.6504428312,169.251,169.251,268.573839745683,524,377.334492981324,377.334492981324,524,0.692,80652,478
"1489",2019-09-25 10:24:12,13.0640691519,77.6505237166,195.269,195.269,310.000682713323,463,333.408149332735,333.408149332735,463,0.692,73205,478
"1490",2019-09-25 10:24:13,13.0640855804,77.6506103855,224.126,224.126,356.00295459839,384,276.519933787841,276.519933787841,384,0.692,73012.5,481
"1491",2019-09-25 10:24:14,13.0640992429,77.6507004909,214.102,214.102,340.251471574283,351,252.756501977948,252.756501977948,351,0.692,77132,483
"1492",2019-09-25 10:24:15,13.0641108099,77.6507942844,210.636,210.636,334.908579118844,339,244.115254047078,244.115254047078,339,0.692,128793.5,NA
"1493",2019-09-25 10:24:16,13.0641238857,77.6508889161,217.936,217.936,346.692173853163,315,226.832758185338,226.832758185338,315,0.692,190179,487
"1494",2019-09-25 10:24:17,13.0641386379,77.6509844698,192.517,192.517,306.394465018344,304,218.911614248707,218.911614248707,304,0.692,193897,490
"1495",2019-09-25 10:24:18,13.0641560722,77.6510813646,186.104,186.104,296.317470754604,284,204.509534363924,204.509534363924,284,0.692,170478,486
"1496",2019-09-25 10:24:19,13.064175602,77.6511770021,161.989,161.989,258.019295888418,259,186.506934507945,186.506934507945,259,0.692,144364,482
"1497",2019-09-25 10:24:20,13.0642037652,77.6512665208,115.196,115.196,183.536942755018,241,173.842604615984,173.842604615984,241,0.691,124498,478
"1498",2019-09-25 10:24:21,13.0642385501,77.6513502561,94.565,94.565,150.699343043522,218,157.251816623587,157.251816623587,218,0.691,115896,468
"1499",2019-09-25 10:24:22,13.0642800406,77.6514246874,87.146,87.146,138.905585984046,197,142.10370584792,142.10370584792,197,0.691,114862,461
"1500",2019-09-25 10:24:23,13.0643287394,77.651496185,92.367,92.367,147.258512041536,197,142.10370584792,142.10370584792,197,0.691,119284,455
"1501",2019-09-25 10:24:24,13.0643838923,77.6515637431,78.446,78.446,125.087856130983,195,140.66102863119,140.66102863119,195,0.691,129585.5,456
"1502",2019-09-25 10:24:25,13.0644443259,77.6516283676,82.012,82.012,130.799484691373,185,133.447642547539,133.447642547539,185,0.691,138561.5,453
"1503",2019-09-25 10:24:26,13.0645093694,77.6516871247,66.653,66.653,106.320021016965,186,134.168981155904,134.168981155904,186,0.691,165621.5,450
"1504",2019-09-25 10:24:27,13.0645724852,77.651739344,63.929,63.929,101.99056164065,185,133.447642547539,133.447642547539,185,0.691,186637,448
"1505",2019-09-25 10:24:28,13.0646383669,77.6517790742,34.836,34.836,55.580886441025,195,140.66102863119,140.66102863119,195,0.691,195943,445
"1506",2019-09-25 10:24:29,13.0647024885,77.6518067345,46.72,46.72,74.5502631356002,203,146.431737498111,146.431737498111,203,0.691,189590.5,441
"1507",2019-09-25 10:24:30,13.0647594016,77.6518219896,41.092,41.092,65.5761267850811,208,150.038430539936,150.038430539936,208,0.691,174856,439
"1508",2019-09-25 10:24:31,13.064806927,77.6518296171,32.471,32.471,51.8221881924798,243,175.285281832714,175.285281832714,243,0.691,165143,436
"1509",2019-09-25 10:24:32,13.0648487527,77.651831964,33.528,33.528,53.5134367273309,248,179.197016490881,179.197016490881,248,0.69,156953.5,NA
"1510",2019-09-25 10:24:33,13.064894937,77.6518348977,28.421,28.421,45.3651800341457,229,165.468212808111,165.468212808111,229,0.69,158735.5,436
"1511",2019-09-25 10:24:34,13.0649525207,77.651839843,31.737,31.737,50.6618162602465,216,156.074820814638,156.074820814638,216,0.69,155215.5,435
"1512",2019-09-25 10:24:35,13.0650210008,77.6518460456,26.001,26.001,41.5081161107336,215,155.352252199755,155.352252199755,215,0.69,144424.5,438
"1513",2019-09-25 10:24:36,13.0651007965,77.6518525835,31.849,31.849,50.8475896800745,215,155.352252199755,155.352252199755,215,0.69,138655,NA
"1514",2019-09-25 10:24:37,13.0651896447,77.6518551819,31.009,31.009,49.5101143156099,209,151.01684051046,151.01684051046,209,0.69,142895.5,438
"1515",2019-09-25 10:24:38,13.0652845278,77.6518540084,36.551,36.551,58.3638658234502,215,155.352252199755,155.352252199755,215,0.69,132374,444
"1516",2019-09-25 10:24:39,13.0653817579,77.6518510748,43.624,43.624,69.6646405408356,220,158.965095274168,158.965095274168,220,0.69,122985.5,NA
"1517",2019-09-25 10:24:40,13.0654806644,77.6518467162,36.129,36.129,57.700752128614,237,171.248761727172,171.248761727172,237,0.69,119091.5,449
"1518",2019-09-25 10:24:41,13.0655799899,77.651842609,31.63,31.63,50.5191832209474,232,167.920215090175,167.920215090175,232,0.689,115516.5,455
"1519",2019-09-25 10:24:42,13.0656799022,77.6518385019,27.615,27.615,44.1093096085455,227,164.301244937369,164.301244937369,227,0.689,113547.5,454
"1520",2019-09-25 10:24:43,13.0657808203,77.6518349815,31.489,31.489,50.3008907720234,216,156.339510601197,156.339510601197,216,0.689,120972.5,455
"1521",2019-09-25 10:24:44,13.0658828281,77.651831042,32.311,32.311,51.6181351663626,213,154.168128509514,154.168128509514,213,0.689,125554,456
"1522",2019-09-25 10:24:45,13.065984752,77.651826432,32.248,32.248,51.5212379311609,225,163.128346222487,163.128346222487,225,0.688,126423,458
"1523",2019-09-25 10:24:46,13.0660860054,77.6518212352,37.161,37.161,59.3758048773382,218,158.053242117787,158.053242117787,218,0.688,124190,462
"1524",2019-09-25 10:24:47,13.0661865883,77.6518160384,37.664,37.664,60.1848484070978,202,146.453004164188,146.453004164188,202,0.688,129013.5,461
"1525",2019-09-25 10:24:48,13.0662848242,77.6518104225,42.93,42.93,68.606259212842,196,142.102914931588,142.102914931588,196,0.688,145002,461
"1526",2019-09-25 10:24:49,13.0663785338,77.6518056449,34.544,34.544,55.2090884933423,193,140.162613132835,140.162613132835,193,0.687,150986,464
"1527",2019-09-25 10:24:50,13.0664693099,77.6517992746,28.668,28.668,45.8208802209876,201,145.972462381864,145.972462381864,201,0.687,139612,465
"1528",2019-09-25 10:24:51,13.0665602535,77.6517935749,31.581,31.581,50.4808906823771,210,152.508542787022,152.508542787022,210,0.687,135217.5,469
"1529",2019-09-25 10:24:52,13.0666520353,77.6517829299,21.834,21.834,34.9024164856071,207,150.329849318636,150.329849318636,207,0.687,134211,470
"1530",2019-09-25 10:24:53,13.0667488463,77.6517753862,23.723,23.723,37.9241947697452,227,165.129538120093,165.129538120093,227,0.686,122661,474
"1531",2019-09-25 10:24:54,13.0668469146,77.6517719496,21.108,21.108,33.7454251261786,232,168.76675261613,168.76675261613,232,0.686,101733.5,471
"1532",2019-09-25 10:24:55,13.0669449829,77.6517686807,29.21,29.21,46.70113689961,217,157.855109128018,157.855109128018,217,0.686,88093.5,468
"1533",2019-09-25 10:24:56,13.0670413747,77.6517639868,23.658,23.658,37.8267031777803,210,152.763008833566,152.763008833566,210,0.686,84502,460
"1534",2019-09-25 10:24:57,13.0671365932,77.6517592091,19.43,19.43,31.0680734095811,191,139.172172505024,139.172172505024,191,0.685,82395.5,459
"1535",2019-09-25 10:24:58,13.0672333203,77.6517524198,35.508,35.508,56.7809728612866,187,136.257572033714,136.257572033714,187,0.685,81829,461
"1536",2019-09-25 10:24:59,13.0673308019,77.6517456304,31.08,31.08,49.7037566177541,180,131.157021208923,131.157021208923,180,0.685,73705.5,463
"1537",2019-09-25 10:25:00,13.0674320552,77.6517396793,30.943,30.943,49.4882625234813,170,123.87052003065,123.87052003065,170,0.685,63338,463
"1538",2019-09-25 10:25:01,13.0675396789,77.6517369132,48.96,48.96,78.3129960457259,166,121.155569516172,121.155569516172,166,0.684,56001,467
"1539",2019-09-25 10:25:02,13.067653589,77.6517279446,37.465,37.465,59.9312395344781,162,118.23615820253,118.23615820253,162,0.684,50814.5,466
"1540",2019-09-25 10:25:03,13.0677721929,77.651713863,24.87,24.87,39.786101154124,157,114.586894060476,114.586894060476,157,0.684,48345,466
"1541",2019-09-25 10:25:04,13.0678943172,77.6517012902,26.331,26.331,42.1257372558486,161,117.506305374119,117.506305374119,161,0.684,48526.5,460
"1542",2019-09-25 10:25:05,13.0680191237,77.6516879629,14.646,14.646,23.4323981051778,167,121.885422344583,121.885422344583,167,0.684,53218,457
"1543",2019-09-25 10:25:06,13.0681466125,77.6516732946,16.896,16.896,27.0330871659602,185,135.022773255975,135.022773255975,185,0.684,53262,454
"1544",2019-09-25 10:25:07,13.0682753585,77.6516593806,19.461,19.461,31.1385188689835,249,181.733354274258,181.733354274258,249,0.684,55682,453
"1545",2019-09-25 10:25:08,13.0684055295,77.6516451314,9.069,9.069,14.511179944421,253,184.652765587901,184.652765587901,253,0.684,57497,450
"1546",2019-09-25 10:25:09,13.0685384665,77.6516327262,24.536,24.536,39.2619306729094,263,192.266425442883,192.266425442883,263,0.683,57546.5,450
"1547",2019-09-25 10:25:10,13.0686718225,77.6516206563,21.049,21.049,33.6837481039308,281,205.425344294487,205.425344294487,281,0.683,56958,441
"1548",2019-09-25 10:25:11,13.0688048434,77.6516132802,9.726,9.726,15.5644484324058,316,231.012130950384,231.012130950384,316,0.683,62573.5,441
"1549",2019-09-25 10:25:12,13.0689371936,77.6516084187,13.872,13.872,22.1999801201829,326,238.322641423497,238.322641423497,326,0.683,68156,441
"1550",2019-09-25 10:25:13,13.0690672807,77.6516023837,13.443,13.443,21.5141275791844,378,276.788530928132,276.788530928132,378,0.682,68640,440
"1551",2019-09-25 10:25:14,13.0691925902,77.6515977737,32.708,32.708,52.3495689334925,389,284.843223627099,284.843223627099,389,0.682,64603,442
"1552",2019-09-25 10:25:15,13.0693135411,77.6515918225,25.302,25.302,40.498789518746,368,269.46608301998,269.46608301998,368,0.682,55792,446
"1553",2019-09-25 10:25:16,13.069429379,77.6515858714,41.683,41.683,66.7249511432576,324,237.247312224113,237.247312224113,324,0.682,53801,450
"1554",2019-09-25 10:25:17,13.0695418641,77.6515808422,33.392,33.392,53.4568428484226,300,220.030222542062,220.030222542062,300,0.681,54191.5,458
"1555",2019-09-25 10:25:18,13.0696508288,77.6515750587,38.765,38.765,62.0644291970927,308,225.897695143183,225.897695143183,308,0.681,51029,459
"1556",2019-09-25 10:25:19,13.0697567761,77.6515689399,53.913,53.913,86.3274879932299,313,229.564865518885,229.564865518885,313,0.681,54065,459
"1557",2019-09-25 10:25:20,13.0698630586,77.6515644975,78.745,78.745,126.112833886466,306,224.430826992903,224.430826992903,306,0.681,57568.5,456
"1558",2019-09-25 10:25:21,13.0699713528,77.6515610609,78.55,78.55,125.823909757993,352,258.585858585859,258.585858585859,352,0.68,58382.5,464
"1559",2019-09-25 10:25:22,13.0700798985,77.6515546907,91.029,91.029,145.843798811371,379,278.42056932966,278.42056932966,379,0.68,59999.5,468
"1560",2019-09-25 10:25:23,13.0701866839,77.651546644,88.64,88.64,142.046045746217,371,272.543617998163,272.543617998163,371,0.68,59768.5,471
"1561",2019-09-25 10:25:24,13.070290871,77.6515407767,57.352,57.352,91.9194886983467,391,287.697538338641,287.697538338641,391,0.679,62139,464
"1562",2019-09-25 10:25:25,13.0703943875,77.6515331492,48.53,48.53,77.789043376017,402,295.791330977324,295.791330977324,402,0.679,62238,455
"1563",2019-09-25 10:25:26,13.0704967305,77.6515248511,58.283,58.283,93.4350162517437,389,286.225939677062,286.225939677062,389,0.679,62997,454
"1564",2019-09-25 10:25:27,13.0705988221,77.6515189838,39.57,39.57,63.4413475773385,400,294.319732315745,294.319732315745,400,0.679,62738.5,454
"1565",2019-09-25 10:25:28,13.0707025062,77.6515159663,60.817,60.817,97.5201755674675,411,302.413524954428,302.413524954428,411,0.679,61176.5,456
"1566",2019-09-25 10:25:29,13.0708094593,77.6515133679,72.781,72.781,116.724265794759,396,291.376534992587,291.376534992587,396,0.679,61550.5,456
"1567",2019-09-25 10:25:30,13.0709163286,77.6515090093,80.248,80.248,128.724590545969,377,277.39634770759,277.39634770759,377,0.679,60318.5,456
"1568",2019-09-25 10:25:31,13.071020348,77.651504064,91.026,91.026,146.044073990431,374,275.188949715222,275.188949715222,374,0.679,59581.5,457
"1569",2019-09-25 10:25:32,13.0711204279,77.6514954306,104.477,104.477,167.665757360675,369,271.509953061275,271.509953061275,369,0.679,58993,458
"1570",2019-09-25 10:25:33,13.0712105334,77.6514888927,110.602,110.602,177.541084848588,342,251.643371129962,251.643371129962,342,0.679,56853.5,460
"1571",2019-09-25 10:25:34,13.0712893233,77.6514810137,113.271,113.271,181.873879343551,309,227.361993213913,227.361993213913,309,0.679,55891,460
"1572",2019-09-25 10:25:35,13.07135663,77.6514770743,118.582,118.582,190.4553066031,322,236.927384514175,236.927384514175,322,0.679,56034,460
"1573",2019-09-25 10:25:36,13.0714096874,77.6514777448,118.121,118.121,189.766968211888,327,240.606381168122,240.606381168122,327,0.679,56925,459
"1574",2019-09-25 10:25:37,13.0714457296,77.6514796726,113.29,113.29,182.054226163426,318,233.984187191017,233.984187191017,318,0.679,56859,462
"1575",2019-09-25 10:25:38,13.071467774,77.6514786668,108.731,108.731,174.773161308643,337,247.964374476015,247.964374476015,337,0.679,61611,460
"1576",2019-09-25 10:25:39,13.0714822747,77.6514763199,110.91,110.91,178.321713792806,353,259.737163768645,259.737163768645,353,0.679,76527,461
"1577",2019-09-25 10:25:40,13.0714947637,77.6514760684,100.592,100.592,161.770232674648,356,261.944561761013,261.944561761013,356,0.679,97333.5,451
"1578",2019-09-25 10:25:41,13.0715051573,77.6514757331,95.458,95.458,153.548518599127,383,281.811143692326,281.811143692326,383,0.679,104582.5,450
"1579",2019-09-25 10:25:42,13.0715140421,77.6514742244,104.574,104.574,168.25274427912,392,288.43333766943,288.43333766943,392,0.679,105853,457
"1580",2019-09-25 10:25:43,13.0715223402,77.6514722966,103.662,103.662,166.825774622871,341,250.907571799173,250.907571799173,341,0.679,107178.5,456
"1581",2019-09-25 10:25:44,13.0715309735,77.6514720451,104.623,104.623,168.414454773161,337,247.566574839302,247.566574839302,337,0.68,101475,456
"1582",2019-09-25 10:25:45,13.0715415347,77.6514721289,105.35,105.35,169.625777943875,336,246.831955922865,246.831955922865,336,0.68,100056,457
"1583",2019-09-25 10:25:46,13.0715577118,77.6514735539,100.811,100.811,162.356749201778,318,233.608815426997,233.608815426997,318,0.68,103856.5,485
"1584",2019-09-25 10:25:47,13.0715753976,77.6514718775,109.133,109.133,175.803342211342,288,211.570247933884,211.570247933884,288,0.68,107217,608
"1585",2019-09-25 10:25:48,13.0715914909,77.6514714584,99.274,99.274,159.958804844009,278,204.224058769513,204.224058769513,278,0.68,105072,604
"1586",2019-09-25 10:25:49,13.0716056563,77.6514701173,105.213,105.213,169.570628594063,271,199.081726354454,199.081726354454,271,0.68,92680.5,534
"1587",2019-09-25 10:25:50,13.0716195703,77.6514687762,93.687,93.687,151.027188309464,228,167.493112947658,167.493112947658,228,0.68,76939.5,509
"1588",2019-09-25 10:25:51,13.0716351606,77.6514672674,109.461,109.461,176.501053957649,219,160.881542699725,160.881542699725,219,0.68,63794.5,523
"1589",2019-09-25 10:25:52,13.0716499127,77.6514677703,100.396,100.396,161.922005561514,207,152.066115702479,152.066115702479,207,0.68,51689,534
